geography,name,reference,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
brownfield-site:BC44,Clerkenwell Fire Station,BC44,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.110679 51.524500,-0.110415 51.524741,-0.110387 51.524737,-0.110136 51.524528,-0.110385 51.524365,-0.110167 51.524246,-0.110297 51.524137,-0.110665 51.524316,-0.110522 51.524433,-0.110679 51.524500)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/BC44
brownfield-site:FP1,"Finsbury Park Core Site, Site C",FP1,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.107262 51.566154,-0.106846 51.565903,-0.107709 51.565397,-0.108057 51.565667,-0.107262 51.566154)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/FP1
brownfield-site:FP6,"Cyma Service Station, 201A Seven Sisters Road",FP6,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.109039 51.562993,-0.108769 51.563091,-0.108638 51.562954,-0.108862 51.562873,-0.108935 51.562886,-0.109039 51.562993)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/FP6
brownfield-site:FP9,"Holloway Police Station, 284 Hornsey Road",FP9,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.116952 51.562184,-0.116538 51.562338,-0.116379 51.562184,-0.116239 51.562245,-0.116135 51.562141,-0.116674 51.561926,-0.116952 51.562184)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/FP9
brownfield-site:HC4,11-13 Benwell Road,HC4,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.109043 51.551471,-0.109010 51.551429,-0.109232 51.551377,-0.109192 51.551322,-0.109373 51.551269,-0.109225 51.551041,-0.109406 51.550973,-0.109436 51.551006,-0.109510 51.550978,-0.109664 51.551084,-0.109561 51.551129,-0.109676 51.551211,-0.109788 51.551148,-0.109884 51.551215,-0.109553 51.551395,-0.109505 51.551357,-0.109043 51.551471)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/HC4
brownfield-site:KC4,176-178 York Way,KC4,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.123182 51.538815,-0.122689 51.538939,-0.122650 51.538884,-0.122026 51.539012,-0.121987 51.538915,-0.122162 51.538876,-0.122602 51.538620,-0.122970 51.538536,-0.123182 51.538815)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/KC4
brownfield-site:NH1,"Morrison's supermarket and adjaceet car park, 10 Hertslet Road",NH1,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.117584 51.558191,-0.116594 51.557479,-0.115747 51.556828,-0.116137 51.556617,-0.116330 51.556751,-0.116459 51.556680,-0.117110 51.557134,-0.118075 51.557889,-0.117968 51.557934,-0.118008 51.557959,-0.117584 51.558191)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/NH1
brownfield-site:NH11,"Heywood House Hotel, 261 Camden Road",NH11,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.127805 51.550671,-0.127593 51.550839,-0.127165 51.550637,-0.127366 51.550468,-0.127805 51.550671)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/NH11
brownfield-site:NH5,"Territorial Army Centre, 65-69 Parkhurst Road",NH5,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.121165 51.556668,-0.121210 51.556623,-0.121665 51.556924,-0.122087 51.556468,-0.123006 51.557141,-0.122531 51.557324,-0.122253 51.557396,-0.122040 51.557246,-0.121744 51.557320,-0.121478 51.557124,-0.120940 51.556858,-0.121165 51.556668)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/NH5
brownfield-site:NH9,392a and 394 Camden Road,NH9,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.122126 51.553067,-0.122638 51.552843,-0.123006 51.553075,-0.122818 51.553177,-0.123076 51.553389,-0.122794 51.553514,-0.122546 51.553296,-0.122433 51.553350,-0.122126 51.553067)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/NH9
brownfield-site:OIS11,100 Hornsey Road,OIS11,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.111795 51.556704,-0.111041 51.556711,-0.111037 51.556611,-0.111120 51.556365,-0.111528 51.556366,-0.111795 51.556704)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/OIS11
brownfield-site:OIS7,"1 Kingsland Passage and the Telephone Exchange, Kingsland Green, Dalston",OIS7,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.077116 51.546217,-0.077104 51.546394,-0.077516 51.546413,-0.077518 51.546463,-0.077118 51.546438,-0.077159 51.546940,-0.077090 51.547069,-0.076473 51.547084,-0.076381 51.546308,-0.076447 51.546304,-0.076446 51.546278,-0.076616 51.546202,-0.076719 51.546206,-0.076721 51.546232,-0.077116 51.546217)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/OIS7
brownfield-site:P041261,"Kings Cross Triangle Site, York Way",P041261,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.123425 51.539007,-0.124203 51.539697,-0.124408 51.539955,-0.124208 51.540051,-0.123899 51.539859,-0.123638 51.540035,-0.123691 51.540071,-0.123183 51.540491,-0.123094 51.540464,-0.123197 51.540067,-0.123261 51.539406,-0.123109 51.539305,-0.123135 51.539069,-0.123425 51.539007)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P041261
brownfield-site:P052245,"Block A,B,D,F (Site 1), Islington Square, 116 Upper Street (Former North London Mail Centre)",P052245,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.104883 51.538191,-0.104877 51.539217,-0.103871 51.539289,-0.103892 51.539501,-0.103743 51.539507,-0.103770 51.539042,-0.103677 51.538862,-0.102924 51.538808,-0.102937 51.538530,-0.102537 51.538496,-0.102558 51.538339,-0.102973 51.538364,-0.102948 51.538234,-0.104883 51.538191)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P052245
brownfield-site:P080382,366-368 Goswell Road,P080382,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.104328 51.531090,-0.104297 51.531129,-0.103912 51.530997,-0.104053 51.530902,-0.104328 51.531090)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P080382
brownfield-site:P090774,"Site 2 (Block C), Royal Mail Sorting Office, 5-6 Almeida Street and 128 & 130 Upper Street",P090774,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.103759 51.539502,-0.103745 51.539311,-0.103716 51.539297,-0.103046 51.539333,-0.102997 51.539146,-0.103180 51.539126,-0.103151 51.539014,-0.102866 51.539024,-0.102878 51.538908,-0.102497 51.538948,-0.102442 51.538836,-0.102884 51.538820,-0.102904 51.538742,-0.103659 51.538772,-0.103653 51.538830,-0.103757 51.538837,-0.103747 51.538899,-0.103799 51.539090,-0.103776 51.539275,-0.103804 51.539503,-0.103759 51.539502)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P090774
brownfield-site:P092492,"City North Islington Trading Estate, Fonthill Road",P092492,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.108866 51.564638,-0.107801 51.565201,-0.107714 51.565144,-0.107554 51.565234,-0.107179 51.565325,-0.107097 51.565319,-0.107027 51.565225,-0.106908 51.565210,-0.107105 51.564582,-0.107105 51.564054,-0.107063 51.563807,-0.107371 51.564086,-0.107554 51.563991,-0.107648 51.564053,-0.107819 51.564246,-0.107577 51.564330,-0.108099 51.564839,-0.108816 51.564587,-0.108866 51.564638)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P092492
brownfield-site:P102226,"Schoolkeeper's House, Ambler Primary School, 80 Blackstock Road",P102226,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.101080 51.562488,-0.101300 51.562329,-0.101358 51.562374,-0.101165 51.562531,-0.101080 51.562488)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P102226
brownfield-site:P102754,"Packington Estate:Phase 3,4,5,and 6, Land bounded by Rheidol Terrace, St Paul Street, Bevan Street and north of 8 & 9 Canalside Square",P102754,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.095273 51.536058,-0.094596 51.535430,-0.094367 51.535522,-0.093472 51.534726,-0.094644 51.534295,-0.095066 51.534105,-0.095665 51.534655,-0.095876 51.534574,-0.095955 51.534614,-0.096073 51.534605,-0.096494 51.534438,-0.097300 51.535204,-0.097538 51.535343,-0.097076 51.535622,-0.096991 51.535501,-0.096757 51.535493,-0.095273 51.536058)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P102754
brownfield-site:P110118,103A Seven Sisters Road,P110118,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.114380 51.560860,-0.114277 51.560768,-0.114368 51.560713,-0.114635 51.560948,-0.114534 51.560997,-0.114380 51.560860)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P110118
brownfield-site:P112564,"Former Moorfield's Primary School,40 Bunhill Row",P112564,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.089239 51.524492,-0.089219 51.524286,-0.089509 51.524276,-0.089381 51.523816,-0.089833 51.523817,-0.089878 51.523788,-0.089856 51.523737,-0.090014 51.523710,-0.090309 51.524426,-0.090284 51.524452,-0.089239 51.524492)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P112564
brownfield-site:P112819,"Block A, 257 City Road (Formerly known as 259 City Road)",P112819,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.095499 51.529388,-0.095351 51.529356,-0.095403 51.529275,-0.095448 51.529276,-0.095830 51.529373,-0.095841 51.529468,-0.095745 51.529450,-0.095666 51.529555,-0.095604 51.529536,-0.095672 51.529433,-0.095620 51.529420,-0.095527 51.529516,-0.095475 51.529504,-0.095499 51.529388)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P112819
brownfield-site:P120513,"141-143, 145 -147 Whitecross Street",P120513,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.093039 51.523079,-0.092941 51.522921,-0.093209 51.522857,-0.093288 51.522932,-0.093243 51.522941,-0.093281 51.523008,-0.093039 51.523079)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P120513
brownfield-site:P120797,59 Compton Road,P120797,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.100838 51.545982,-0.100903 51.546139,-0.100504 51.546210,-0.100427 51.546096,-0.100838 51.545982)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P120797
brownfield-site:P120981,"The Good Intent Public House, 52 Wedmore Street",P120981,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.127834 51.560661,-0.128187 51.560840,-0.128062 51.560934,-0.127709 51.560758,-0.127834 51.560661)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P120981
brownfield-site:P121068,Garages adjacent to 11 Corsica Street,P121068,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.101886 51.547192,-0.101798 51.547302,-0.101530 51.547239,-0.101621 51.547083,-0.101909 51.547151,-0.101886 51.547192)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P121068
brownfield-site:P121605,"Cru House, 29-39 Mount Pleasant and 5 Rosebery Avenue",P121605,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.111455 51.523884,-0.111711 51.523667,-0.111471 51.523623,-0.111503 51.523531,-0.112012 51.523654,-0.111641 51.523958,-0.111455 51.523884)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P121605
brownfield-site:P122066,136 Seven Sisters Road,P122066,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.114285 51.560512,-0.114125 51.560596,-0.113835 51.560376,-0.114019 51.560282,-0.114225 51.560432,-0.114200 51.560448,-0.114285 51.560512)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P122066
brownfield-site:P2012/0450/FUL,634-636 Holloway Road,P2012/0450/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.125350 51.562403,-0.125230 51.562337,-0.125402 51.562161,-0.125541 51.562215,-0.125350 51.562403)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2012-0450-FUL
brownfield-site:P2012/0630/FUL,"Lower ground to 4th floor, Anita House, 15 Clerkenwell Close",P2012/0630/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.106360 51.523133,-0.106404 51.523102,-0.106547 51.523176,-0.106380 51.523283,-0.106268 51.523202,-0.106360 51.523133)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2012-0630-FUL
brownfield-site:P2013/0930/FUL,16 Northdown Street,P2013/0930/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.119344 51.531685,-0.119356 51.531744,-0.118900 51.531786,-0.118887 51.531721,-0.119344 51.531685)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-0930-FUL
brownfield-site:P2013/1089/FUL,"City Forum, 250 City Road",P2013/1089/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.095902 51.529181,-0.094431 51.528800,-0.094200 51.528114,-0.096026 51.527806,-0.097173 51.529544,-0.095902 51.529181)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-1089-FUL
brownfield-site:P2013/1262/FUL,107-129 Seven Sisters Road,P2013/1262/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.114041 51.560900,-0.114436 51.561240,-0.113314 51.561880,-0.112876 51.561485,-0.114041 51.560900)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-1262-FUL
brownfield-site:P2013/1423/FUL,"Calthorpe St development, Land north west of the Royal Mail Sorting Office, Farringdon Road",P2013/1423/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.112922 51.526279,-0.112543 51.526096,-0.111340 51.525378,-0.111720 51.525161,-0.111771 51.525189,-0.111817 51.525157,-0.111796 51.525129,-0.112321 51.524818,-0.112394 51.524871,-0.112576 51.524763,-0.112497 51.524715,-0.113183 51.524295,-0.113616 51.524603,-0.114160 51.525455,-0.114143 51.525515,-0.113555 51.525909,-0.112922 51.526279)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-1423-FUL
brownfield-site:P2013/1564/FUL,"Ada Lewis House, 1 Dalmeny Avenue",P2013/1564/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.126586 51.552313,-0.126073 51.552690,-0.125592 51.552437,-0.126135 51.552074,-0.126586 51.552313)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-1564-FUL
brownfield-site:P2013/2437/FUL,"Telfer House, 27 Lever Street",P2013/2437/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.098924 51.526659,-0.098171 51.526807,-0.098079 51.526630,-0.098845 51.526483,-0.098924 51.526659)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-2437-FUL
brownfield-site:P2013/2572/PRA,"Unit 6, Lough Road West Development, 2 Cottage Road",P2013/2572/PRA,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.117494 51.549002,-0.117199 51.549145,-0.117046 51.549024,-0.117350 51.548876,-0.117494 51.549002)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-2572-PRA
brownfield-site:P2013/2849/FUL,97-103 Fonthill Road,P2013/2849/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.109267 51.565109,-0.108947 51.565216,-0.108767 51.565013,-0.108889 51.564966,-0.108930 51.565010,-0.109130 51.564941,-0.109267 51.565109)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-2849-FUL
brownfield-site:P2013/3213/FUL,443-445 Holloway Road,P2013/3213/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.121958 51.559307,-0.122279 51.559121,-0.122248 51.559080,-0.122452 51.558943,-0.122375 51.558868,-0.122512 51.558791,-0.122735 51.558926,-0.122877 51.558831,-0.122941 51.558853,-0.123000 51.558811,-0.123553 51.558767,-0.123796 51.558896,-0.123200 51.559323,-0.122954 51.559174,-0.122282 51.559520,-0.121958 51.559307)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-3213-FUL
brownfield-site:P2013/3350/FUL,35 Britannia Row,P2013/3350/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.096538 51.537486,-0.096627 51.537297,-0.097303 51.537491,-0.097134 51.537716,-0.096495 51.537609,-0.096538 51.537486)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-3350-FUL
brownfield-site:P2013/4477/PRA,457-463 Holloway Road,P2013/4477/PRA,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.123164 51.560008,-0.122905 51.559830,-0.123192 51.559695,-0.123409 51.559901,-0.123164 51.560008)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-4477-PRA
brownfield-site:P2013/4758/FUL,"Bramber House, John Barnes Library & land to the rear, 275 Camden Road",P2013/4758/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.124663 51.552798,-0.125103 51.552436,-0.125275 51.552519,-0.125143 51.552619,-0.125711 51.552905,-0.125833 51.552809,-0.125914 51.552853,-0.125722 51.552984,-0.125757 51.553004,-0.125476 51.553217,-0.124663 51.552798)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-4758-FUL
brownfield-site:P2013/4924/FUL,"The Laundry (Site A), Hanley Crouch Community Centre, 21 Sparsholt Road",P2013/4924/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.117802 51.569968,-0.117884 51.570057,-0.117605 51.570231,-0.117395 51.570070,-0.117685 51.569945,-0.117728 51.569976,-0.117802 51.569968)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2013-4924-FUL
brownfield-site:P2014/0609/FUL,"351 Caledonian Road, Gifford Street Railway Embankment",P2014/0609/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.117458 51.542473,-0.117937 51.542379,-0.117855 51.542210,-0.117705 51.542236,-0.117692 51.542198,-0.118995 51.541784,-0.119189 51.541768,-0.121033 51.541223,-0.121167 51.541225,-0.122283 51.540807,-0.122223 51.541186,-0.122102 51.541231,-0.121983 51.541229,-0.121620 51.541381,-0.121877 51.541663,-0.119128 51.542342,-0.119024 51.542340,-0.117540 51.542641,-0.117458 51.542473)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-0609-FUL
brownfield-site:P2014/0781/FUL,"The Trader, 142 - 146 Whitecross Street",P2014/0781/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.093288 51.524251,-0.093221 51.524173,-0.093498 51.524050,-0.093577 51.524172,-0.093288 51.524251)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-0781-FUL
brownfield-site:P2014/0950/FUL,"Goodinge Community Centre, 21 North Road",P2014/0950/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.125986 51.547856,-0.126159 51.548111,-0.125804 51.548207,-0.125622 51.547958,-0.125986 51.547856)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-0950-FUL
brownfield-site:P2014/0954/FUL,8-9 Tilney Court,P2014/0954/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.092098 51.524774,-0.092053 51.524695,-0.092165 51.524676,-0.092203 51.524760,-0.092098 51.524774)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-0954-FUL
brownfield-site:P2014/1017/FUL,"130-154, 154A Pentonville Road (3-5 & 5A,Cynthia Street & 2, Rodney Street)",P2014/1017/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.114218 51.531750,-0.114244 51.531834,-0.113803 51.531896,-0.113783 51.531854,-0.113708 51.531857,-0.113207 51.531933,-0.113038 51.531522,-0.114097 51.531432,-0.114218 51.531750)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-1017-FUL
brownfield-site:P2014/1294/FUL,"Highbury Vale Police Station, 211 Blackstock Road",P2014/1294/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.098481 51.559854,-0.098170 51.559857,-0.098178 51.559758,-0.098078 51.559759,-0.098075 51.559603,-0.098485 51.559583,-0.098481 51.559854)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-1294-FUL
brownfield-site:P2014/1808/FUL,"Land at Turk's Head Yard, 75A Turnmill Street",P2014/1808/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.104748 51.521608,-0.104542 51.521477,-0.104921 51.521321,-0.105044 51.521418,-0.104748 51.521608)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-1808-FUL
brownfield-site:P2014/2131/FUL,37-47 Wharf Road,P2014/2131/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.096128 51.531508,-0.095761 51.530960,-0.096693 51.530711,-0.097068 51.531259,-0.096128 51.531508)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-2131-FUL
brownfield-site:P2014/3020/FUL,"Arena House, 66-68 Pentonville Road",P2014/3020/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.110188 51.532247,-0.110024 51.532277,-0.109862 51.531871,-0.110023 51.531845,-0.110188 51.532247)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-3020-FUL
brownfield-site:P2014/3363/FUL,"Dover Court Estate, Dove Road, Wall Street, Baxter Road",P2014/3363/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.085836 51.546085,-0.085134 51.545980,-0.084992 51.546325,-0.085500 51.546402,-0.085484 51.546425,-0.084014 51.546382,-0.083913 51.546297,-0.083883 51.546306,-0.083918 51.546201,-0.083874 51.546176,-0.083849 51.546051,-0.083874 51.545987,-0.084078 51.545920,-0.084269 51.545456,-0.084218 51.545422,-0.084268 51.545293,-0.084091 51.545258,-0.084547 51.544144,-0.084932 51.544178,-0.084930 51.544215,-0.085677 51.544320,-0.086222 51.544435,-0.086147 51.544633,-0.086841 51.544747,-0.086822 51.544844,-0.086055 51.544706,-0.085939 51.544978,-0.085919 51.545112,-0.085986 51.545099,-0.086281 51.545155,-0.086227 51.545200,-0.086270 51.545238,-0.086159 51.545254,-0.086119 51.545358,-0.086160 51.545431,-0.085836 51.546085)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-3363-FUL
brownfield-site:P2014/3494/FUL,640-648 & 650 Holloway Road,P2014/3494/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.126031 51.562884,-0.125706 51.562721,-0.125756 51.562685,-0.125544 51.562596,-0.125506 51.562634,-0.125139 51.562499,-0.125111 51.562452,-0.125232 51.562333,-0.125417 51.562431,-0.125600 51.562239,-0.126143 51.562422,-0.126153 51.562445,-0.125968 51.562607,-0.126251 51.562769,-0.126031 51.562884)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-3494-FUL
brownfield-site:P2014/3572/FUL,7-8 Wakley Street and 328 City Road,P2014/3572/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.101848 51.530203,-0.101729 51.530405,-0.101646 51.530388,-0.101505 51.530662,-0.101419 51.530642,-0.101591 51.530271,-0.101567 51.530255,-0.101615 51.529911,-0.101816 51.529828,-0.101872 51.529867,-0.101868 51.529899,-0.102001 51.529944,-0.101935 51.530080,-0.102161 51.530143,-0.102107 51.530225,-0.101962 51.530190,-0.101944 51.530221,-0.101848 51.530203)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-3572-FUL
brownfield-site:P2014/4558/FUL,1-2A Hermes Street and 116-118 Pentonville Road,P2014/4558/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.112116 51.531709,-0.112175 51.531703,-0.112158 51.531622,-0.112182 51.531621,-0.112200 51.531700,-0.112393 51.531674,-0.112434 51.531881,-0.112106 51.531908,-0.112074 51.531765,-0.112130 51.531761,-0.112116 51.531709)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-4558-FUL
brownfield-site:P2014/5216/FUL,"King Square Estate & part of Moreland Primary School, Goswell Road",P2014/5216/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.099664 51.527748,-0.099717 51.527730,-0.099364 51.526941,-0.100060 51.526827,-0.100408 51.527570,-0.100534 51.527915,-0.100572 51.527915,-0.100737 51.528238,-0.099994 51.528411,-0.099787 51.528028,-0.098493 51.528248,-0.098881 51.528736,-0.097432 51.529084,-0.097249 51.528487,-0.097721 51.528384,-0.097814 51.528293,-0.097825 51.528214,-0.097702 51.527952,-0.098106 51.527889,-0.098162 51.527983,-0.099664 51.527748)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2014-5216-FUL
brownfield-site:P2015/0294/FUL,"Estate Land, 1-8 Rowstock Gardens & Garages Opposite 77-84 Rowstock Gardens",P2015/0294/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.126004 51.550378,-0.125902 51.550339,-0.126257 51.550011,-0.127617 51.548952,-0.127136 51.548704,-0.127533 51.548456,-0.127788 51.548589,-0.127778 51.548655,-0.128055 51.548775,-0.127994 51.548811,-0.127935 51.548800,-0.126785 51.549658,-0.126745 51.549731,-0.126992 51.549851,-0.126772 51.549796,-0.126232 51.550261,-0.126480 51.550381,-0.126257 51.550372,-0.126165 51.550436,-0.126004 51.550378)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2015-0294-FUL
brownfield-site:P2015/0362/FUL,68 (rear) Essex Road,P2015/0362/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.091754 51.541749,-0.091957 51.541883,-0.092246 51.542073,-0.091950 51.542216,-0.091740 51.542078,-0.091641 51.542137,-0.091547 51.542080,-0.091684 51.541999,-0.091525 51.541885,-0.091754 51.541749)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2015-0362-FUL
brownfield-site:P2015/0709/FUL,"Redbrick Estate, 163, 169 - 173 Old Street",P2015/0709/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.091918 51.525163,-0.093439 51.524863,-0.093782 51.525550,-0.093534 51.525606,-0.093423 51.525595,-0.091265 51.526033,-0.091331 51.526219,-0.091129 51.526249,-0.091007 51.525806,-0.090977 51.525815,-0.090803 51.525358,-0.091918 51.525163)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2015-0709-FUL
brownfield-site:P2015/1197/FUL,119 Essex Road,P2015/1197/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.098410 51.539369,-0.098320 51.539333,-0.098225 51.539299,-0.098336 51.539227,-0.098410 51.539217,-0.098457 51.539263,-0.098410 51.539369)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2015-1197-FUL
brownfield-site:P2015/2199/FUL,"3rd and 4th floor, 9-17 St Alban's Place",P2015/2199/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.104152 51.536661,-0.104204 51.536530,-0.104654 51.536599,-0.104613 51.536708,-0.104557 51.536724,-0.104152 51.536661)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2015-2199-FUL
brownfield-site:P2015/2406/FUL,"Chadwell Street Car Park, Chadwell Street",P2015/2406/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.106902 51.529793,-0.107004 51.529783,-0.107216 51.530227,-0.107090 51.530252,-0.106992 51.530058,-0.106688 51.530107,-0.106651 51.530068,-0.106835 51.529909,-0.106902 51.529793)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2015-2406-FUL
brownfield-site:P2015/2584/FUL,15 Blythwood Road,P2015/2584/FUL,local-authority-eng:ISL,,"MULTIPOLYGON (((-0.118977 51.573781,-0.118419 51.573784,-0.118410 51.573766,-0.118648 51.573716,-0.118785 51.573646,-0.118977 51.573781)))",2020-12-22,,,/brownfield-site/local-authority-eng/ISL/P2015-2584-FUL
